,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
0,5135191,17.6612,18.64,17.2,19.26,17.091,2023-01-03 05:00:00,55494,894,gme
1,3939325,17.3826,17.25,17.32,17.93,16.9,2023-01-04 05:00:00,43053,894,gme
2,6066158,16.3163,17.06,16.22,17.26,15.89,2023-01-05 05:00:00,78481,894,gme
3,4823357,16.0221,16.0,16.46,16.57,15.41,2023-01-06 05:00:00,54898,894,gme
4,3522596,16.6868,16.65,16.38,17.13,16.36,2023-01-09 05:00:00,43665,894,gme
5,4402799,17.1726,16.3,17.77,18.09,16.25,2023-01-10 05:00:00,46161,894,gme
6,8405821,18.9805,18.19,19.04,20.05,17.86,2023-01-11 05:00:00,72581,894,gme
7,5877276,19.6153,19.04,20.63,20.63,18.34,2023-01-12 05:00:00,53827,894,gme
8,5494405,20.5273,19.88,20.49,21.11,19.8,2023-01-13 05:00:00,53997,894,gme
9,5407905,21.3936,20.49,21.8,21.94,20.37,2023-01-17 05:00:00,48517,894,gme
10,5632161,21.1799,22.01,20.79,22.15,20.5,2023-01-18 05:00:00,59511,894,gme
11,4519163,19.2604,20.44,19.04,20.45,18.82,2023-01-19 05:00:00,53643,894,gme
12,3564322,19.587,19.05,19.61,20.0699,18.9,2023-01-20 05:00:00,39645,894,gme
13,7181508,21.5329,19.5,21.66,22.49,19.37,2023-01-23 05:00:00,63619,894,gme
14,2381588,21.5148,21.3,21.4,22.09,21.0,2023-01-24 05:00:00,29939,894,gme
15,3515791,20.1983,20.59,20.23,20.84,19.53,2023-01-25 05:00:00,38538,894,gme
16,3519973,20.0279,20.61,20.01,21.1685,19.38,2023-01-26 05:00:00,38272,894,gme
17,11897247,21.9996,19.8,22.82,23.31,19.41,2023-01-27 05:00:00,108222,894,gme
18,4950563,22.1807,22.5,21.25,23.48,21.13,2023-01-30 05:00:00,53748,894,gme
19,3128376,21.7098,21.41,21.87,22.05,21.3,2023-01-31 05:00:00,29877,894,gme
20,4517191,21.3011,21.49,21.83,22.12,20.55,2023-02-01 05:00:00,49957,894,gme
21,7655658,23.1368,22.44,22.7,24.4,22.22,2023-02-02 05:00:00,77539,894,gme
22,4935949,22.7342,22.01,22.25,23.9261,21.8,2023-02-03 05:00:00,57466,894,gme
23,8708367,23.5707,21.88,23.86,24.88,21.7702,2023-02-06 05:00:00,76655,894,gme
24,9093668,21.3475,23.0,21.22,23.05,20.5,2023-02-07 05:00:00,92734,894,gme
25,2790325,21.0883,21.43,21.1,21.55,20.61,2023-02-08 05:00:00,37429,894,gme
26,4497399,20.4658,21.25,19.67,21.645,19.67,2023-02-09 05:00:00,51434,894,gme
27,2902678,19.442,19.56,19.27,20.0399,19.05,2023-02-10 05:00:00,35969,894,gme
28,2299304,19.5264,19.3,19.69,19.94,19.01,2023-02-13 05:00:00,29200,894,gme
29,2746308,19.5278,19.31,19.87,20.01,19.1,2023-02-14 05:00:00,31001,894,gme
30,7147319,20.956,19.8,21.8,21.8,19.59,2023-02-15 05:00:00,64405,894,gme
31,3835846,21.6722,21.25,21.6,22.42,20.85,2023-02-16 05:00:00,39500,894,gme
32,2850979,21.7799,21.27,21.99,22.0699,21.15,2023-02-17 05:00:00,29380,894,gme
33,3100309,21.0195,21.33,20.66,21.83,20.625,2023-02-21 05:00:00,37528,894,gme
34,2164879,20.6725,20.53,20.52,21.1864,20.3331,2023-02-22 05:00:00,28966,894,gme
35,2862036,20.0252,20.66,20.14,20.87,19.53,2023-02-23 05:00:00,36174,894,gme
36,2277573,19.6865,19.71,19.54,20.08,19.54,2023-02-24 05:00:00,28834,894,gme
37,4006677,19.1799,19.61,19.1,19.7,18.89,2023-02-27 05:00:00,40092,894,gme
38,3373826,19.2115,19.06,19.23,19.52,18.95,2023-02-28 05:00:00,28287,894,gme
39,4210100,18.4793,18.92,18.15,19.09,18.14,2023-03-01 05:00:00,47087,894,gme
40,2627304,18.0435,18.15,18.19,18.4,17.62,2023-03-02 05:00:00,34511,894,gme
41,2505515,18.6925,18.19,18.7,19.1,18.1,2023-03-03 05:00:00,31267,894,gme
42,2815336,18.9647,18.52,18.65,19.5,18.52,2023-03-06 05:00:00,33584,894,gme
43,2375301,18.2995,18.54,18.06,18.835,18.06,2023-03-07 05:00:00,26414,894,gme
44,3277810,18.0478,18.05,18.17,18.38,17.6301,2023-03-08 05:00:00,37641,894,gme
45,2652605,17.8032,18.065,17.52,18.38,17.475,2023-03-09 05:00:00,38110,894,gme
46,2845500,17.2121,17.53,17.25,17.7657,16.85,2023-03-10 05:00:00,41981,894,gme
47,2959090,16.9438,16.77,16.75,17.3531,16.52,2023-03-13 04:00:00,40859,894,gme
48,3077400,16.8298,17.37,16.91,17.4099,16.402,2023-03-14 04:00:00,34779,894,gme
49,4541529,15.9608,16.5,15.95,16.69,15.695,2023-03-15 04:00:00,56949,894,gme
50,4093282,16.3032,16.0,16.76,16.7689,15.53,2023-03-16 04:00:00,44925,894,gme
51,5105501,16.3527,16.62,16.6,16.72,15.9193,2023-03-17 04:00:00,48678,894,gme
52,4463676,16.8192,16.65,16.87,17.27,16.25,2023-03-20 04:00:00,49805,894,gme
53,15882854,22.4868,17.15,17.65,18.35,17.14,2023-03-21 04:00:00,135263,894,gme
54,66764650,24.71,26.6,23.87,27.0,23.05,2023-03-22 04:00:00,551650,894,gme
55,11168854,23.211,22.57,22.58,24.59,22.13,2023-03-23 04:00:00,114133,894,gme
56,8768674,23.1678,22.32,23.98,23.99,22.1,2023-03-24 04:00:00,78699,894,gme
57,4580797,23.2269,23.99,23.0,24.01,22.69,2023-03-27 04:00:00,51271,894,gme
58,5711651,22.8396,22.97,23.15,23.54,22.22,2023-03-28 04:00:00,53637,894,gme
59,4161361,22.8544,23.08,22.46,23.6965,22.22,2023-03-29 04:00:00,43358,894,gme
60,3461109,22.4371,22.6,22.5,22.83,22.1076,2023-03-30 04:00:00,38738,894,gme
61,3880261,22.7207,22.35,23.02,23.065,22.15,2023-03-31 04:00:00,42554,894,gme
62,4274492,23.1261,22.94,23.17,23.85,22.66,2023-04-03 04:00:00,47740,894,gme
63,3385464,22.4663,22.75,22.35,23.14,22.0901,2023-04-04 04:00:00,40662,894,gme
64,3638100,21.7157,22.47,22.07,22.47,21.23,2023-04-05 04:00:00,38905,894,gme
65,2506935,22.3922,22.0,22.4,22.67,21.77,2023-04-06 04:00:00,32506,894,gme
66,2176087,22.1569,21.85,22.37,22.4299,21.82,2023-04-10 04:00:00,28476,894,gme
67,2539969,22.8102,22.57,22.69,23.165,22.42,2023-04-11 04:00:00,30067,894,gme
68,2141141,22.6449,22.9,22.26,23.28,22.26,2023-04-12 04:00:00,26128,894,gme
69,1803934,22.6116,22.5,22.55,22.85,22.33,2023-04-13 04:00:00,23803,894,gme
70,2312372,22.6645,22.74,22.46,23.25,22.32,2023-04-14 04:00:00,28904,894,gme
71,2066616,22.3392,22.27,22.28,22.68,22.14,2023-04-17 04:00:00,28771,894,gme
72,2748702,21.8709,22.14,21.61,22.32,21.5,2023-04-18 04:00:00,32478,894,gme
73,2539480,21.3086,21.28,21.31,21.87,20.9602,2023-04-19 04:00:00,34586,894,gme
74,2977376,20.6749,20.88,20.22,21.57,20.06,2023-04-20 04:00:00,35143,894,gme
75,2085872,20.4313,20.2,20.49,20.62,20.1,2023-04-21 04:00:00,25827,894,gme
76,2742391,20.0002,20.15,19.93,20.41,19.81,2023-04-24 04:00:00,31789,894,gme
77,2560841,19.2289,19.74,19.0,20.04,18.91,2023-04-25 04:00:00,32128,894,gme
78,2287611,18.8991,18.98,18.65,19.23,18.65,2023-04-26 04:00:00,28158,894,gme
79,2238947,19.0508,18.75,18.94,19.3376,18.72,2023-04-27 04:00:00,29345,894,gme
80,2836576,19.3892,18.92,19.29,19.72,18.88,2023-04-28 04:00:00,28285,894,gme
81,2356640,18.7931,19.16,18.55,19.25,18.46,2023-05-01 04:00:00,29167,894,gme
82,1918257,18.3444,18.45,18.58,18.58,18.06,2023-05-02 04:00:00,25781,894,gme
83,3184021,18.8818,18.56,18.9,19.2,18.53,2023-05-03 04:00:00,36847,894,gme
84,2041842,19.2467,19.25,19.35,19.48,18.9183,2023-05-04 04:00:00,23772,894,gme
85,4346470,20.1867,19.62,20.42,20.8793,19.51,2023-05-05 04:00:00,44946,894,gme
86,2402799,20.6108,20.46,20.51,20.99,20.0904,2023-05-08 04:00:00,27504,894,gme
87,1522674,20.3216,20.16,20.24,20.65,20.1204,2023-05-09 04:00:00,20864,894,gme
88,2139945,20.7405,20.45,20.76,20.96,20.38,2023-05-10 04:00:00,24574,894,gme
89,1652512,20.8441,20.69,20.88,21.16,20.51,2023-05-11 04:00:00,21037,894,gme
90,2006061,20.5956,20.83,20.69,20.98,20.23,2023-05-12 04:00:00,24434,894,gme
91,2601994,21.3008,20.62,21.62,21.6331,20.49,2023-05-15 04:00:00,31726,894,gme
92,2500775,21.887,21.5,21.99,22.1,21.415,2023-05-16 04:00:00,31335,894,gme
93,4572988,22.8017,21.99,22.87,23.25,21.895,2023-05-17 04:00:00,43306,894,gme
94,2144412,23.0627,22.9,23.05,23.3,22.68,2023-05-18 04:00:00,30147,894,gme
95,2668214,22.2328,22.94,22.06,22.985,21.75,2023-05-19 04:00:00,31554,894,gme
96,6251635,23.6302,22.1,24.21,24.36,21.99,2023-05-22 04:00:00,60864,894,gme
97,3786525,23.2611,23.89,23.16,23.9,22.8003,2023-05-23 04:00:00,42218,894,gme
98,1900997,23.1433,23.13,23.27,23.52,22.7338,2023-05-24 04:00:00,23866,894,gme
99,2494434,23.1711,23.5,23.35,23.6851,22.71,2023-05-25 04:00:00,28803,894,gme
100,2261884,23.4052,23.47,23.25,23.71,23.06,2023-05-26 04:00:00,27027,894,gme
101,5037830,24.0362,23.35,24.57,24.69,23.3,2023-05-30 04:00:00,50890,894,gme
102,4265226,24.2588,24.51,24.05,24.8,23.88,2023-05-31 04:00:00,37246,894,gme
103,3844957,24.2307,24.04,24.1,24.66,23.78,2023-06-01 04:00:00,39217,894,gme
104,3300736,24.6275,24.29,24.64,24.93,24.28,2023-06-02 04:00:00,36820,894,gme
105,4975127,25.0081,24.53,24.31,25.84,24.16,2023-06-05 04:00:00,51487,894,gme
106,3984262,24.7719,24.01,24.69,25.2474,24.0,2023-06-06 04:00:00,40977,894,gme
107,18001073,24.6623,26.2,26.11,26.55,25.07,2023-06-07 04:00:00,156198,894,gme
108,19213304,21.1876,20.3,21.44,22.0,20.1,2023-06-08 04:00:00,158817,894,gme
109,10342633,22.4259,21.78,22.68,23.4296,21.5,2023-06-09 04:00:00,96036,894,gme
110,7125790,23.8594,22.845,24.3,24.3,22.7415,2023-06-12 04:00:00,66250,894,gme
111,17160607,26.4915,26.2,26.95,27.65,25.03,2023-06-13 04:00:00,147958,894,gme
112,7243697,26.0646,26.72,25.7,27.08,24.9,2023-06-14 04:00:00,66740,894,gme
113,5501822,25.1825,25.41,24.84,26.1696,24.642,2023-06-15 04:00:00,52149,894,gme
114,4443512,24.7103,25.02,24.56,25.11,24.42,2023-06-16 04:00:00,39782,894,gme
115,3254039,24.2341,24.41,24.58,24.65,23.72,2023-06-20 04:00:00,33267,894,gme
116,2404694,24.5843,24.84,24.43,25.1,24.1,2023-06-21 04:00:00,27054,894,gme
117,1895012,24.087,24.125,24.32,24.33,23.76,2023-06-22 04:00:00,23876,894,gme
118,2261038,23.8352,23.78,23.7,24.15,23.68,2023-06-23 04:00:00,23749,894,gme
119,2525247,23.3614,23.38,23.02,24.03,22.91,2023-06-26 04:00:00,30311,894,gme
120,2141510,23.3244,23.29,23.58,23.6,23.0,2023-06-27 04:00:00,22407,894,gme
121,3493873,24.3494,23.44,24.98,25.1,23.4,2023-06-28 04:00:00,34116,894,gme
122,3101049,25.036,24.96,24.9,25.47,24.62,2023-06-29 04:00:00,31486,894,gme
123,2803299,24.6147,24.97,24.25,25.13,24.25,2023-06-30 04:00:00,27270,894,gme
124,1806580,24.7706,24.29,24.91,25.11,24.21,2023-07-03 04:00:00,18847,894,gme
125,2268244,24.1412,24.64,23.9,24.85,23.79,2023-07-05 04:00:00,29994,894,gme
126,2390303,23.0585,23.52,22.83,23.57,22.82,2023-07-06 04:00:00,28271,894,gme
127,2447203,22.9907,22.97,22.71,23.53,22.6709,2023-07-07 04:00:00,28898,894,gme
128,3318214,22.9171,22.61,23.54,23.56,22.0,2023-07-10 04:00:00,35424,894,gme
129,3063534,23.9795,23.2,23.91,24.44,23.2,2023-07-11 04:00:00,33951,894,gme
130,1742244,23.7938,24.25,23.44,24.31,23.44,2023-07-12 04:00:00,23932,894,gme
131,1912157,23.6493,23.54,23.46,23.98,23.42,2023-07-13 04:00:00,22721,894,gme
132,2178827,23.2012,23.49,22.97,23.7184,22.94,2023-07-14 04:00:00,24664,894,gme
133,2033970,22.9116,22.88,22.82,23.31,22.7,2023-07-17 04:00:00,23687,894,gme
134,2345137,23.2538,22.72,23.08,23.8,22.68,2023-07-18 04:00:00,29104,894,gme
135,2250133,23.1881,23.42,23.17,23.58,22.96,2023-07-19 04:00:00,26468,894,gme
136,2256659,22.8927,23.01,22.91,23.22,22.66,2023-07-20 04:00:00,27423,894,gme
137,3167916,22.5085,23.05,22.18,23.22,22.16,2023-07-21 04:00:00,36866,894,gme
138,2970433,22.6976,22.42,23.04,23.04,22.2,2023-07-24 04:00:00,32717,894,gme
139,1671991,22.8012,23.1,22.85,23.1,22.53,2023-07-25 04:00:00,22076,894,gme
140,1489152,22.7403,22.7,22.7,22.99,22.48,2023-07-26 04:00:00,20417,894,gme
141,3370913,22.7197,22.94,22.22,23.49,22.1302,2023-07-27 04:00:00,32995,894,gme
142,2647747,22.0757,22.02,21.93,22.49,21.79,2023-07-28 04:00:00,29977,894,gme
143,1975391,22.1816,22.0,22.2,22.38,21.8493,2023-07-31 04:00:00,25922,894,gme
144,2574804,21.621,21.95,21.5,22.0,21.26,2023-08-01 04:00:00,31368,894,gme
145,2630714,20.7086,21.15,20.83,21.15,20.34,2023-08-02 04:00:00,31676,894,gme
146,1324938,20.9655,20.88,20.93,21.18,20.74,2023-08-03 04:00:00,20140,894,gme
147,2406033,21.2722,20.95,20.98,21.89,20.89,2023-08-04 04:00:00,30640,894,gme
148,1441290,20.8985,20.9,21.07,21.24,20.48,2023-08-07 04:00:00,20403,894,gme
149,1431250,20.6111,20.7,20.74,20.895,20.28,2023-08-08 04:00:00,21851,894,gme
150,2929553,20.0638,20.85,19.93,20.85,19.82,2023-08-09 04:00:00,35263,894,gme
151,1432446,20.0723,20.0,20.19,20.29,19.87,2023-08-10 04:00:00,22528,894,gme
152,1522912,20.156,20.03,20.19,20.38,19.97,2023-08-11 04:00:00,21579,894,gme
153,3329291,19.684,19.75,19.96,20.01,19.08,2023-08-14 04:00:00,43387,894,gme
154,2290326,19.3216,19.77,19.33,19.78,19.09,2023-08-15 04:00:00,33664,894,gme
155,3015627,18.795,19.18,18.59,19.34,18.55,2023-08-16 04:00:00,36207,894,gme
156,2056830,18.4542,18.79,18.38,18.81,18.3,2023-08-17 04:00:00,29634,894,gme
157,2029098,18.4343,18.18,18.36,18.66,18.14,2023-08-18 04:00:00,28120,894,gme
158,2864735,18.4558,18.3,18.48,18.8225,18.2,2023-08-21 04:00:00,34449,894,gme
159,3791911,17.6571,18.62,17.26,18.62,17.25,2023-08-22 04:00:00,46622,894,gme
160,2909054,17.0349,17.25,16.89,17.34,16.88,2023-08-23 04:00:00,38314,894,gme
161,3624485,16.4654,16.94,16.36,16.98,16.18,2023-08-24 04:00:00,44967,894,gme
162,3423462,16.8861,16.5,17.13,17.18,16.45,2023-08-25 04:00:00,40105,894,gme
163,3007418,17.7359,17.35,17.57,18.11,17.25,2023-08-28 04:00:00,33747,894,gme
164,2709238,18.247,17.6,18.24,18.55,17.6,2023-08-29 04:00:00,30634,894,gme
165,1884501,18.2804,18.2,18.37,18.525,17.91,2023-08-30 04:00:00,26204,894,gme
166,4674143,18.7247,18.41,18.55,19.42,18.15,2023-08-31 04:00:00,45693,894,gme
167,2135901,18.4607,18.66,18.42,18.73,18.32,2023-09-01 04:00:00,27610,894,gme
168,3781292,19.0748,18.45,19.23,19.3399,18.26,2023-09-05 04:00:00,41184,894,gme
169,6107245,19.2286,19.06,18.75,19.15,18.42,2023-09-06 04:00:00,59212,894,gme
170,5021288,18.5314,19.13,18.89,19.48,17.61,2023-09-07 04:00:00,51877,894,gme
171,4694034,17.7142,18.15,17.71,18.5,17.35,2023-09-08 04:00:00,53711,894,gme
172,3543797,17.1673,17.85,17.02,17.85,16.9,2023-09-11 04:00:00,42816,894,gme
173,5179405,17.6725,17.53,17.23,18.5,17.19,2023-09-12 04:00:00,53476,894,gme
174,3012556,17.6889,17.31,17.81,17.93,17.27,2023-09-13 04:00:00,33829,894,gme
175,3077962,18.2382,17.8,18.33,18.52,17.6,2023-09-14 04:00:00,35758,894,gme
176,6166608,18.3096,18.36,18.22,18.61,18.15,2023-09-15 04:00:00,43879,894,gme
177,3694591,17.6398,17.99,17.55,18.1,17.35,2023-09-18 04:00:00,47969,894,gme
178,2584791,17.4133,17.59,17.52,17.635,17.13,2023-09-19 04:00:00,31966,894,gme
179,2134121,17.6527,17.63,17.52,17.93,17.45,2023-09-20 04:00:00,26684,894,gme
180,2913533,16.9269,17.28,17.02,17.315,16.65,2023-09-21 04:00:00,31727,894,gme
181,2102886,17.14,17.18,17.18,17.35,17.0,2023-09-22 04:00:00,25149,894,gme
182,2181230,17.4665,17.0,17.67,17.72,16.85,2023-09-25 04:00:00,26284,894,gme
183,2726813,17.1177,17.38,16.78,17.8175,16.78,2023-09-26 04:00:00,34547,894,gme
184,1681325,17.0367,16.87,17.15,17.26,16.81,2023-09-27 04:00:00,22371,894,gme
185,7431938,17.1977,18.02,16.84,18.1,16.44,2023-09-28 04:00:00,66621,894,gme
186,3397024,16.6944,17.05,16.46,17.26,16.4,2023-09-29 04:00:00,36441,894,gme
187,6087651,15.4934,16.3,15.39,16.31,15.255,2023-10-02 04:00:00,66549,894,gme
188,4510325,14.7894,15.29,14.6,15.29,14.5681,2023-10-03 04:00:00,49822,894,gme
